"country","stat_name","estimate","se","ci_lo","ci_hi"
"EE_2013","gradient_atkinson05_ratio",0.984358347450394,0.00162132358814941,0.981180553217621,0.987536141683167
"EE_2013","gradient_atkinson05_ok",1,0,1,1
"EE_2013","gradient_atkinson05_keptmin",0.930321635476405,0.000904646897375687,0.928548527557548,0.932094743395261
"EE_2013","gradient_atkinson05_naltmax",0.0696783645235954,0.000904646897375694,0.067905256604739,0.0714514724424518
"EE_2013","gradient_atkinson1_nw",0.7201198306289,0.00488787618498539,0.710539593306329,0.729700067951471
"EE_2013","gradient_atkinson1_nwx",0.7226752558684,0.00448147089955466,0.713891572905272,0.731458938831527
"EE_2013","gradient_atkinson1_ratio",0.996461765452166,0.000999928190588795,0.994501906198612,0.99842162470572
"EE_2013","gradient_atkinson1_ok",1,0,1,1
"EE_2013","gradient_atkinson1_keptmin",0.930321635476405,0.000904646897375687,0.928548527557548,0.932094743395261
"EE_2013","gradient_atkinson1_naltmax",0.0696783645235954,0.000904646897375694,0.067905256604739,0.0714514724424518
"EE_2013","gradient_atkinson2_nw",0.99908067372659,0.000112730431994607,0.998859722079881,0.9993016253733
"EE_2013","gradient_atkinson2_nwx",0.999007843298667,0.00011626239033049,0.998779969013619,0.999235717583714
"EE_2013","gradient_atkinson2_ratio",1.00007290330857,2.8929156719037e-05,1.0000162021614,1.00012960445574
"EE_2013","gradient_atkinson2_ok",1,0,1,1
"EE_2013","gradient_atkinson2_keptmin",0.930321635476405,0.000904646897375687,0.928548527557548,0.932094743395261
"EE_2013","gradient_atkinson2_naltmax",0.0696783645235954,0.000904646897375694,0.067905256604739,0.0714514724424518
"EE_2013","gradient_ge2_bach1_nw",6.83879456949057,0.231664740000044,6.38473167909048,7.29285745989066
"EE_2013","gradient_ge2_bach1_nwx",7.9727982589181,0.288957961109461,7.40644065514355,8.53915586269264
"EE_2013","gradient_ge2_bach1_ratio",0.857818062380694,0.00371965438963583,0.850527539777008,0.86510858498438
"EE_2013","gradient_ge2_bach1_ok",1,0,1,1
"EE_2013","gradient_ge2_bach1_keptmin",1,0,1,1
"EE_2013","gradient_ge2_bach1_naltmax",0.0696783645235954,0.000904646897375694,0.067905256604739,0.0714514724424518
"EE_2013","gradient_ge_theil_bach1_nw",1.14023731346929,0.0166815702532411,1.10754143577294,1.17293319116564
"EE_2013","gradient_ge_theil_bach1_nwx",1.20517248103383,0.0175252975167058,1.17082289790109,1.23952206416657
"EE_2013","gradient_ge_theil_bach1_ratio",0.946120072934213,0.00176301465381977,0.942664564212726,0.949575581655699
"EE_2013","gradient_ge_theil_bach1_ok",1,0,1,1
"EE_2013","gradient_ge_theil_bach1_keptmin",1,0,1,1
"EE_2013","gradient_ge_theil_bach1_naltmax",0.0696783645235954,0.000904646897375694,0.067905256604739,0.0714514724424518
"EE_2013","gradient_ge_mld_bach1_nw",1.72344438823925,0.0116956311986868,1.70052095108982,1.74636782538867
"EE_2013","gradient_ge_mld_bach1_nwx",1.92001867901552,0.017064508966635,1.88657224144092,1.95346511659013
"EE_2013","gradient_ge_mld_bach1_ratio",0.897634817917985,0.00413855624003493,0.889523247687517,0.905746388148454
"EE_2013","gradient_ge_mld_bach1_ok",1,0,1,1
"EE_2013","gradient_ge_mld_bach1_keptmin",1,0,1,1
"EE_2013","gradient_ge_mld_bach1_naltmax",0.0696783645235954,0.000904646897375694,0.067905256604739,0.0714514724424518
"EE_2013","gradient_atkinson05_bach1_nw",0.435381468926933,0.00447558081490986,0.426609330529709,0.444153607324156
"EE_2013","gradient_atkinson05_bach1_nwx",0.453711773649677,0.00443898295030772,0.445011367067074,0.46241218023228
"EE_2013","gradient_atkinson05_bach1_ratio",0.959597223405543,0.00177120821700169,0.95612565530022,0.963068791510867
"EE_2013","gradient_atkinson05_bach1_ok",1,0,1,1
"EE_2013","gradient_atkinson05_bach1_keptmin",1,0,1,1
"EE_2013","gradient_atkinson05_bach1_naltmax",0.0696783645235954,0.000904646897375694,0.067905256604739,0.0714514724424518
"EE_2013","gradient_atkinson1_bach1_nw",0.821541448186972,0.0020792988134842,0.817466022512543,0.825616873861401
"EE_2013","gradient_atkinson1_bach1_nwx",0.853381546210145,0.00250175969174744,0.84847809721432,0.85828499520597
"EE_2013","gradient_atkinson1_bach1_ratio",0.96269091645293,0.00144033731810037,0.959867855309454,0.965513977596407
"EE_2013","gradient_atkinson1_bach1_ok",1,0,1,1
"EE_2013","gradient_atkinson1_bach1_keptmin",1,0,1,1
"EE_2013","gradient_atkinson1_bach1_naltmax",0.0696783645235954,0.000904646897375694,0.067905256604739,0.0714514724424518
"EE_2013","gradient_atkinson2_bach1_nw",0.999825255232684,3.44789840874117e-06,0.999818497351803,0.999832013113565
"EE_2013","gradient_atkinson2_bach1_nwx",0.999858462131661,3.65086063588058e-06,0.999851306444814,0.999865617818507
